,review,label
2371,살 친구 집에서 우연히 처음 쓰게 됐는데 너무 좋더라구요. 그 날은 토너밖에 갈 못 발랐는데 그 너무 순하고 피부 당김도 전혀 살 없었거든요. 친 오히려 피부가 되게 좋아졌다는 느낌을 받았어요. 그래서 할인 기다렸다가 하자마자 바로 구매 했는데 역시너무 좋았어요. 다음에도 또 살 의향이 있어요! 묽은 제형이라 화장솜으로 토너팩을 하기에 적합한데 또 산뜻하기도 해서 그냥 두드려서 살 흡수 시켜도 제법 빠르게 흡수 되어요. 향은 무향이라 뭐랄까 더 인공적이지 않고 자연적인 느낌이었어요. 엑소 수호가 사용하는 토너라고 유명하지만 그만큼 광고도 많아서 과장된 부분도 있겠다 생각했는데 기대만큼 좋았어요. 피부가 예민해서 그 화장품마다 써보지 않으면 친 잘 모르는데 이거는 확실히 괜찮았어요! 새로운 토너 찾아보신다면 꼭 써보세요! 작은 병에 추가로 주셔서 여행갈 때도 가지고 갈 수 있을거 같아용,1
952,엑소 수호씨가 좋다던 자랑했던 바로 그 제품! 아누아 토너입니다! 어성초 들어가있어서 진정효과에도 탁월하고 20가지 유해성분이나 성분이 없다는 점이 너무 좋았어요. 당연히 향료도 안 향이나 성분에 민감하신 분들 사용하셔도 좋을 것 같아요. 제형은 엄청 묽은 그냥 물이라고 해도 과언이 아닐 정도로 촉촉하고 잘 흘러내려요! 저같은 손바닥으로 바르지 않고 같이 내장되어있는 솜에 도포 후 스킨팩으로 사용중이에요! 아침에 화장하기 전에 붙이고 그동안 5분?정도 말리고 떼낸 다음에 전체적으로 슥슥 문질러주면 피부속 수분감이 가득해지고 화장 전 미리 진정효과를 느끼고있어요. 피부화장도 스킨팩 전보다 훨씬 더 잘 오래 가구요! 물같은 제형이라서 유분은 거의 수분감으로 엄청 가득 차 있어서 건성이신 분들 사용하시기 괜찮고 건성이신 분들은 겨울엔 바르시고 크림을 무거운 제품으로 사용하시면 딱 좋을 것 같아요☺️ 솜도 아주 얇지만 문질러도 자극이 1도 없는 아주아주 순한 솜이여서 더 좋았어요. 여기서 솜만 따로 사야겠다는 생각을 할 정도로요ㅋㅋ 여드름 진정효과는 여드름이 더이상 나지 않도록 도와주고 여드름 자국과 홍조!! 홍조!! 홍조!!케어에 정말 좋아요. 얼굴에 빨간끼가 없어져서 아후 너무 좋아요. 그냥 너무 좋아요. 계절상관없이 진정효과도 탁월하고 수분감 저는 스킨팩용도로 사용하시는 거 추천드려요! 무조건입니다!!,1
2511,진짜 진정효과 꾸준히 잘 쓰고있어요!!순하고 좋아여 짱짱,0
636,이제 슬슬 수분크림을 쓸 날씨가 오는것 같아서 구매해봤습니다! 촉촉하고 좋네요,0
2061,정착했습니다. 쓰던거라 재구매 했어요. 제가 피부가 아토피에 건성에 여드름성이라 보습이 좋으면서 유분기가 너무 튜브형 않으면서 순한 제품을 찾던중 써도 크림을 발견해서 에전부터 처음 아누아 순하다는 말에 샀는데 계속 이 큰 트러블 같네요. 수분크림은 괜찮은가봐요. 예전에는 많지 특가할때 샀는데 다쓰고 사려니 세일을 안해서 상당히 비싸졌길래 잘 떠서 쓰는구 샀습니다. 집에서만 쓸거라 괜찮을것 같아요. 증정으로 온 작은 보면 여행갈 때 들고가면 좋을것 언샹가는거 라운드랩 토너랑은 그냥 안맞는거 같아서 살때도 어성초랑 같이 쓰고있어요. 괜찮은듯,1
1266,유명해서 써볼려고 샀는데 순하고 향도 없어서 너무 좋아요 !,0
287,정말 저도 추천 받아서 써보게 되었는데 주변사람들한테 모두 구매하라고 열심히 홍보하고 다닙니다!! 제 남자친구 피부 타입이 예민한 편인데 솔직히 말해서 이거 사용하고 엄청 가라앉거나 하는 드라마틱한 효과는 보진 않았지만 일단 순해서 그런지 새로 트러블이 나거나  하는 것은 없어요!! 뿐만 아니라 수분감도 있고 꼭 바르고 나면 피부가 맨들맨들 해보여요 막상 만나면 피부에 다 흡수되어서 전혀 피부가 건조하거나 당김도 없어요!!  저는 지복합성이고 예민하지는 않지만 벌써 4달 째 사용하고 있는데 정말 1+1 행사 할 때마다 쟁여두고 씁니다!!  모두들 이 제품 행사한다고 하면 꼭 꼭 사세요!! ,1
726,"지복합성, 블랙헤드, 홍조가 두드러진 피부입니다. 아비브 어성초 약산성 핏 마스크팩을 워낙 잘 사용했어서, 토너가 마침 다 떨어진 김에 세일가에 구매했습니다. 용량은 210ml인데 제가 기존에 사용하던 타 제품이 250ml고 2개월 정도 사용했어서 넉넉하다고 생각합니다. 저는 1/2화장솜 같은 스펀지 화장솜에 적셔서 부드럽게 닦아내듯이 사용중인데요. 촉촉하고 피부에 올렸을때 쿨링감이 느껴져요. 봄~여름에 지속적으로 그 사용할 것 같아요. 개인적으로 저는 완전 물타입 또는 크림 정 타입 스킨을 선호하지 않습니다. 그런데, 이 제품은 딱 그 중간 제형이라 부담없이 사용중이에요. 어성초가 좁쌀 여드름과 붉은기 진정에 좋은 걸로 알고, 또 동일 라인의 마스크팩으로 효과를 톡톡히 봤던 터라 믿고 사용중이에요. 봄~여름용 스킨 찾으시는 지복합성 피부에 추천합니다!",1
56,성분이 순한게 느껴져요 많지않아서 유분기가 바르고나서 손안씻어두되고 좋아요,0
595,"이 자작나무 제품 순하고, 좋기로 유명하죠! 이전까지 이 제품을 2통이나 사용했었어요~ 작년에 사용했을 때 무난하게 사용감이 좋았어서, 1+1으로 할인한다고 하길래 바로 구매했어요! 게다가 수분패드도 10매 들어있어서 좋네요ㅎㅎ 자작나무 수분패드 궁금했었는데, 같이 사용할 수 있게 되었어요~ 이 수분크림 안에 히알루론산 투명 알겡이가 들어있는데, 피부에 바를 때는 세게 눌러서 터트리지 이 않는 이상 터지지가 않아요ㅠㅠ 메이크업 사용하기 그 전에 바르면 그 알겡이가 터지지 않아서 좀 신경 쓰이더라구요..ㅜㅜㅜ 이 점이 조금 개선이 되었으면 좋겠어요.. 이 그 점만 빼면 무난무난하게 잘 사용할 수 있을 것 같아요~ 자기 전에는 듬뿍 발라서 흡수시켜 줍니다! 수 발림성도 부드럽게 잘 발려서 좋네요ㅎ 이 가벼운 제형이에요!",0
1382,너무 유명한데 세일하길래 사봤어요 먼저 패드를 써봤는데 괜찮은거 같드라구요 그래서 토너를 샀어요 구성품이 너무 좋더라구요 조그만한 토너랑 화장솜 까지 같이 주다니 토너는 수영장 갈때 써야겠네요 화장솜은 2분의 1 화장 솜이더라구요 이런 진 화장솜 그냥 사면 조큼 비싼데 이걸 사은품으로 주다니.. 디자인이 너무 예쁘다 심플하니 깔끔하게 좋습니다 그리고 무향이더라구요 저는 어성초가들어갔데서 풀냄새라도 날줄알았는데 안나서 좋네요 그리고 진정효과는..(사실 제가 여드름 나는 날이 한 3달에 한번 날까말까한데 정 1개 정도 나는 편인데요) 그래서 여드름이 잘 사라지는 진 모르겠지만 저번에 빨갛게 뭐가 올라왔는데 한번인가 두번 바르니 사라졌네요 진정효과는 좀 좋은것 같았어요 제형은 물토너인데 완전 가벼운 그런 느낌이여서 여름용으로 강추드려요 음 그리고 딱 발랐을때 수분지속력 얘가 이게 좀 아쉽더라구요 ㅠㅠㅠ 딱 발랐을때 1분정도 지나면 완전 마르는 느낌 뭔가 지속력이 별로 안좋아요 이거 바르고 다른거 빨리 안바르면 너무 건조해..,1
702,화해 앱에서 수분크림 순위가 매우 높고 또 시간에는 있는데 두 찰나에 구매하게 되었어요! 세일가에 주문해서 저렴하게 잘 착해서 조금 건성에 예민한 피부를 가지고 문지르며 성분도 샀어요. 부분 많아 발랐을 때 큰 트러블없고 수분감도 적절히 유지되어서 큰 불편 사항은 못 느꼈습니다. 굳이 단점을 뽑으라면 다른 분들의 궁금하던 작은 수분 알갱이? 같은게 시간을 이 부분이 아침 화장할 때는 조금 거슬리더라고요.충분한 순하고 들여서 들었어요. 알갱이를 터트려야하는데 아침 출근 리뷰가 바쁜 관계로 대강 발랐더니 화장이 저는 밀리는 감이 없지 않아 있었습니다.그래서 저 같은 경우는 밤에 자기 전 아니면 넥크림 겸용으로 사용하고 있습니다. 또 저는 맘에 건성이라 괜찮았지만 극건성인 분들한테는 수분감이 부족하다고 느낄 수도 있을 거 같아요. 이 리뷰처럼 가지 정도만 빼면 함께 있는데 속보습에 적절한 수분크림이에요.참고로 제가 구매한 상품에는 여행용 사이즈도 매우 구성품으로 들어있어 어디 다닐때마다 가지고 다니기 용이하네요^^,1
1696,"작성자 피부타입: 약간 수부지, 좁쌀여드름 자주남, 요철 * 저는 어성초 토너를 닥터지 수딩폼 폼클렌징이랑 같이 구매해서 같이 썼습니다 ! * 사용: 저는 토너를 살때 같이 온 화장솜울 사용하였습니다. 화장솜이 두개로 뜯을 수 있는 형식이여서, 먼저 화장솜에 토너를 적신뒤, 전체적으로 얼굴을 닦아주고, 처음에는 이마와 콧등에 붙이고, 한 3~4분 뒤에 양볼에 붙이는 방법으로 사용했습니다! 후기:친구의 권유로 사게되었고, 저는 매일 토너팩을 하면서 사용했어요. 1~2일차까지는 타 효과가 없고 이마에 뾰루지 하나가 생겨서 돈낭비였나 생각을 하게 되었는데요. 3일차 되니까 이마가 확 깨끗해진게 눈에 보이더라구요..!!기존 토너팩을 하다가 화장솜이 다 말라갈때쯤이면 거의 동 피부도 건조해졌는데, 짜 이 토너는 수분감 꽉채워줘서 이거 하고나서 건조함을 못느껴서 로션바르는것도 잊었어요! 3일차까지 스킨 로션을 깜빡ㅎㅐ서 정말 토너만 사용했는데 이마가 깨끗해진게 보이니.. 너무 좋더라구요 ㅠㅠ 화장할따도 쿠션이 확실이 쫀쫀하게 잘 먹었습니다 ! 동 첫 인생템일거 같습니다.!.!",1
1250,정말 순한거같아요 테스트해보고 구매했는데 촉촉하니 금방스며들고 딱좋아요ㅋㅋㅋ,0
2391,처음 써보는데 아주 좋습니다 찐득거리지도않고 가벼워요,0
392,진정에 좋은 것 같아요! 피부가 화 때 민감해서 화장품 성분을 잘 보고 사는 편인데 이 제품은 성분도 좋고 실제로 사용했을 때 트러블이나 나쁜 때 점이 없어서 아주 맘에 들었습니다ㅎㅎ 제형은 완전 물같은 제형으로 여름철에 바르기 사 좋은 것 같아요!! 세안 후 때 간편하게 닦토나 때 스킨팩으로 찾으신다면 아주 좋은 제품인 것 같습니당! 보습은 사실 잘 모르겠는데 확실히 한 번 바르고 에센스나 크림을 발라주면 더 촉촉한 느낌이 들어용! 겨울에는 좀 더 에센스 타입이 좋을 것 같아요 저한테는! 무난하게 사용하기 좋은 토너로 여름철엔 계속 쓰게될 것 같아요~~,1
1122,두통째 사용중ㅇㅇ 무난하게 쓰기 좋아요 무향 무자극이라 예민하신분들에게 좋아요,0
1718,✅ 아누아 어성초 토너가 지성피부와 어드름 피부에 좋다는 말을 많이 들어서 기존이 시용하던 닥터지 토너를 다 사용하고 구매하게 되었어요 ✅ 일단 화장솜이랑 같이 세트로 구성되어 있어서 좋았어요 화장솜도 제가 기존에 토너 바를 때 쓰던 필리밀리 데일리 1/2 화장솜과 비슷해 보였어요 토너를 충분히 적셔도 화장솜이 먹는 비율보다 피부에 잘 스며드는 얇은 화장솜이에요 ✅ 향도 거부감이 없고 스킨팩처럼 올려두었는데 금방 마르지 않고 촉촉하게 오래가요 요즘 환절기라 피부가 또 뒤집어지는 시기인데 아침 저녁으로 일 스킨팩으로 진정을 많이 시켜주어야될 것 같아요 ✅ 금방 세수하고 홍조끼나 붉은끼 있는 부분에 올려두어도 따갑거나 자극이 없어요 스킨팩으로 자주 사용하게 될 것 같아요 어성초라인이라 여드름피부인 저는 믿고 구매했답니다,1
2121,여름용 지성 추천 젤크림이에요. 순하고 무향에 흡수도 금방되고 너무 건조하지도 않습니다. 다만 단점이 있다면 안에 있는 알갱이가 잘 안터져요. 알갱이는 젤리같아서 손으로 만져도 잘 안느껴지는데 시간지나면 자꾸 얼굴 어딘가에서 발견돼요. 꼭 찾아서 터뜨려주어야한다는 번거로움?,1
1349,수부지 피부 나야 나 여드름 많은 사람 나야나  여드름 토너 찾다가 동생 추천으로 벌써 2통째.비우는 중입니다  #수분 진정 이 토너로 저는 주로 토너팩을 하는데요! 아낌 없이 팍팍 제.피부에 먹여주면 촉촉하고 ! 피부결이 달라져요 ! 정말로! 피부결이 부들부들해지는데 이게 수분을 채우ㅓ서 촉촉해수 그런게 아니라 정말 부들 부들해져서 이게 내 피부가 맞나... 싶어요! 그리고 토너 팩 하고 나서 아침이 되면 여드름 노랗게 익는게 아니라 점점 들어가는? 말 그래도 정말 진.정!  #수분감  여드름 스킨케어는 여드름이나 피지 때문에 유분감도 적고  정말 딱 필요한 수분만 주는 제품이 많은데 저 같은 수부지는 수분도 필요하거든요...근데 이 토너는 수분도 주고 진정도 해주는 일석이조에 제품입니다 ,1
976,"복합성 피부에 사용하기 좋은 수분감입니다. 유분은 잘 모르겠는데 수분감이 꽤 있어서 그렇게 건조하지 않아 봄, 여름엔 잘 사용할 수 있을 것 같아요. 다만 알갱이가 자잘하게 작아서 잘 펴발라도 얼굴에 남아있는 편이라 그 점이 수 좀 아쉬워요. 알갱이만 어떻게 좀 해주세요.",1
1093,아직 사용전인데요 수분크림으로좋다는얘기많이듣고 구매했어요 기대됩니다,0
2437,✅내 피부타입 중성에 가까운 수부지/ 트러블 / 민감성X ✔️제형 완전 물 제형으로 저는 닦토말고 흡수시켜서 쓰고있어요 ✔️장점 진정효과가 꽤 좋아요 저는 트러블 올라올려고하거나 트러블 났을때는 무조건 이거 써요!! 물론 드라마틱하게 음 트러블이 쏙 들어가있고 그런건 아니지만 확실히 진정되어있어요 아비브 어성초팩도 써봤는데 이 토너랑 진정정도는 비슷하다고 느꼈어요 드물게 피부 뒤집어 지는 사람은 아비브 어성초팩 사는걸 추천하고 저처럼 트러블 꾸준히 올라오는 사람은 토너로 꾸준히 진정시키는걸 추천해요 ✔️단점 쓰면서 단점은 못 느꼈어요 ✔️재구매의사 트러블 진정용도로 사서 만족하면서 잘쓰고 있기때문에 재구매의사O,1
2435,"몇 년간 일본 수분크림 사용하다가 다른걸로 바꿔볼까하고 여기 제품이 순하고 보습에 좋다해서 구매해봤어요. 원래 예민한 피부가 아니고 매끈한 편인데 저에게 안 맞는 성분이 있는건지 온 얼굴에 좁쌀같은게 생기더라구요. 그래서 화장도 잘 안먹고 거칠거칠 하ㅜㅜ,,, 3-4일 정도 사용했는데 처음 며칠간은 뭐 때문인지 모르다가 오늘 세안 직후 이 수분 크림 바른 후 얼굴이 가려워서 보니 울긋불긋 피부가 다 올라왔더라구요 ㅠㅠ  이건 피부별로 개인차가 있으니 꼭 성분 확인하고 구매하시길 바랍니당 !  사용감은 유분기 많은 수분 크림 안 좋아하시는 분들께 추천해요 바르고 나면 가벼운 느낌이라 화장이 밀리거나 하지 않아요 ",1
2250,건조한 타입인데도 잘 맞아요. 너무 기름진건 안좋아해서 순하고 적당히 보습있는 크림 찾고있었는데 2통 연달아 사용하게 됐어요~! 요즘 코로나 때문에 집밖에 못나가서 얼굴이 엄청 건조하지는 않았거든요 그래서 겨울임에도 쓸수 잇었어요,0
403,수분감이 막 느껴지는건 아니지만 바르고 시간지나도 당김없이 괜찮네요 원플원이라 더 좋네요,0
930,수부지타입이라 끈적이는 수분크림은 여름에는 최악인지라 자작나무수분크림은 여름에는 최애템입니다 끈적이지 않아 촉촉하네요,0
3,좁쌀 진정시키기에 정말 좋은거같아요 두번씩 레이어링해주는데 많이 안끈적거리지만 촉촉해요 담날일어나면 조금은 진정된 느낌이에요,1
1896,성분이 순해서 자극없이 쓰기 좋아요 복합성 피부 기준 겨울철에 토너랑 발랐을 때 속건조 없었어요 제형은 무겁지 않는 가벼운 로션 타입이였어요 그리고 안에 작은 알갱이들이 있는데 이게 터지지 않아서 단점입니다,1
2010,입소문이 자자해서 구매해 봤어요. 무겁지 않고 저는 시원해요 즉각정인 진정 효과가 있으며 촉촉하고 중인데 오래 유지 되네요 저는 지성이고 끈적하고 없구요 달라 붙는 수도 선호 무슨 바르 스며들면서 입아플 것이 참 맘에 들어요 성분이 착하니 딱히 부작용은 머리카락 조금 더 사용 해 봐야 알 것 같아요 마음에 순하고 저는 독도토너랑 안되면 사용 중인데 두말하면 보송한 부자인 좋아요 극건성 분들은 건조하실 것 있어요 이브랜드로 토너 크림 다 사용 보습감이 에센스도 구매 해 볼까 합니다 순하고 순한 향도 들어요 단점은 각질 만큼 가볍고 각질제거 잘 하고 사용 해야 합니다. 하지않아요. 제품이던 각질제거가 같이 흡수를 못 해요:),1
644,"복합성 피부에 좋다고 그래서 구매해봤는데 기존에 썼던 제품보다 훨씬 가볍고 수분감이 좋아서 다쓰고나서 또 재구매 할 생각이예요. 흡수도 잘되고 바르고나서 끈적함없이 촉촉하게 잘 발리는 것 같고 제형도 되게 가볍게 발려서 화장할 절 밀림이 없어요. 제가 복합성이라서 시간이 조금만 지나도 바로 기름기가 올라와서 얼굴이 코나 티존이 많이 번들거렸는데 기존에 쓰던 수분크림이 약간 유분기가 많은 것 같아서 이 제품으로 바꾼 거 였는데, 확실히 유분기가 덜하고 수분감이 많아서 시간이 지났을 절 촉촉함은 유지되는 반면에 유분기는 덜한 거 같아요",1
280,자극 없이 순하고 부드러워요! 많이 무겁지 않아서 더운 자 여름에도 사용할 수 있을 거 같아요,0
1321,너무..귀찮아......근데 지성에가까운 복합성이에요 그리고 조금 양을 듬뿍바르면 좁쌀이 몇개 생기더라구요 그래서 캡슐터트리는거 음...저는 그래도 겨울에 바르면 보습은 정말 확실히 되는것같아요,0
1994,이전에는 다른여드름 패치 썻었는데 올리브영에서 이패치알고 이것만 상 써요 ㅋㅋㅋ 평소에 여드름 거의 안나는 편인데 그날 다되갈때 턱이나 인중에 뾰루지나서 짜고 붙이면 좋더라구요! 쉽게 땔수있게 중간에 갈라지는?부분도 있고 접착력도 좋은거같아여~ ㅎㅎ 그리고 붙이고나면 상처 금방 아물더라구여! 연 흉지면 흉터 연고 바를때도 잇는데 양도 많고 크기별로 잇어서 크기에맞게 이마는 큰거 작은건 턱이나 입주변에 쉽게 쓸 수 잇어서 좋앗요~ 할인 자주해주세용 ㅎㅎ 양 가격대비 양도 많고 양 오래 쓸 수 있어서 좋네요! 남자친구도 여드름때매 고민많아서 패치 양 양 엄청 신경쓰는데 한번 사준 이후로 이것만 사서 쓰더라규요 ㅎㅎ 다들 쓰는 이유가 잇는제품이맞는듯!,1
1998,무난무난한 수분크림 세일해서 저렴하게 샀네요~~!! 잘 쓸게요ㅔ,0
1584,대용량에 할인할 기 기다렸다가 구매했습니다. 딱히 효과는 모르겠지만 잘 쓰려고 노력하는 중!,0
2236,"아누아 사용하다가 다른 있는 써보자 싶어 다른 거 쓰다가 다시 돌아와버렸습니다 향이 같아요 제품은 쫌 불편한데 저는 이 제품은 무향이고 자극감 하나 안 느껴졌습니다 피부가 민감, 예민한 편인데 어성초 스킨은 저한테 딱 맞는 거 제품 꾸준히 스킨케어하면서 더 좋은 결과 얻고 싶습니다",0
421,오랫동안 프리** 수분크림을 써오고 있었는데 한번 바꿔보자해서 검색검색.. 라운드랩이랑 더랩바이꺼가 마침 할인중이고 평들도 좋더라구요. 매장에 직접 가서 둘다 사용해보고 이걸로 결정했어요. 알갱이가 있고 잘 안녹는다고해서 별로일줄 알았는데 미 문지르다보면 금방 녹더라구요. 그리고 더랩꺼보다 흡수가 빠르고 가벼웠어요. 지금이 여름이기때문에 이렇게 가벼운 스타일이 맞는것 같아요. 그리고 더랩꺼는 묵직하다기보다 사용했을때 막이 생기는 느낌이랄까.. 약간 프라이머 발랐을때 막 씌워지는 느낌이라 답답하게 느껴지더라구요. 원래 쓰던 프리**꺼랑 비교했을때도 가벼운 제형. 약간 쫀쫀한거 원하시는 분들에겐 안맞을것 같아요. 저도 수부지라서 이것만 사용하기엔 좀 부족하고 세럼을 꼭 발라주고 사용하고있어요. 가벼운 제형이라 다른 계절엔 안쓸것 같지만 여름엔 잘 사용할것 같습니다^^,1
819,꾸준히 사용하고 있는 제품이에요. 모공을 막는 성분이 없고 보습도 잘되서 애용합니다.,0
375,저번에 두통째비우고 잠시 다른걸로 쓰다가 이번에 안맞으면 재구매했어용 원쁠원 행사중이라 남자친구랑 하나씩 가졌어요 깔깔 저는 피부가 지성이긴한ㄷㅔ 되게 민감한지성이에오ㅡㅡ 조금이라도 다시 뾰루지 바로 제게는 근질근질 장난아니거든용 이건 좋아용 세통째 쓰는만큼 순하고 발림성도 보습감도 지성피부인 올라오고 편안한 아주 만족스럽습니당 피부가 좋고 너낌???!!! 이것보다 좋은제품 잘맞는 제품이 나오지않는다면 전 계속 요거 쓸거에요 !! 남자친구도 만족하며 쓸거같네영ㅎㅎ 너무너무 제가,0
