,review,label
550,아 비~~ 부~~우 제품은 먼가... 물을 느낌인거 🧡💙💜❤💛 그정도로!!! 깔끔하다는 말이겠죠?? 체형도 물이네요..... 패키지도 맑아요 💚💚💚 아비브 팩이 좋아서 토너로 사용하려고 주문했었는디.. 솜에 더블 팩으로 하고 있네요 좋은 성분이란 성분을 다 모아논 제품 그런지. 한달 🥰🤩🥰🤩 꾸준히 사용하시면 좁쌀 여드름은 사라집니다. 대박력일수도 있겠지만은 다시 살까는 신.중.히. 고민중에 제품 입니다. 아무래도 팩을 사는게 낫지 않을까 ? 하는 의문이 생기기도 하는 제품이에요 ㅎㅎ 정말 물체형이라 보습력은 좋은데 팩이랑 모가 다른지 모르게뗘요 ㅠㅠ 제품입니다.,0
646,"자작나무 수분크림이 1+1 기획상품으로 2만원대로 판매하고 있어서 구입해보게 되었어요. 화해뷰티 어워드, 화해 주간 그리고 언니의 파우치 추천템까지! 무려 4관왕을 한 1등 크림이에요~ 이 크림은 인제 수액과 성분이 함유 되어 있어 건조한 피부에 수분을 전달해줘요. 단순히 수분만 주는게 아니라 자작나무 수액 속에 들어있는 아미노산과 미네랄 성분 그리고 비타히알루론산 성분 덕분에 수분 보습감이 무려 48시간 지속되기까지 해요. 받은 피부를 진정, 완화시켜줄 뿐만 아니라 피지,유분,블랙헤드,화이트헤드 감소에도 도움을 제형은 수분크림과 젤크림의 중간 제형인것 같아요. 너무 꾸덕꾸덕하지도 않고 가볍지도 않은 딱 중간! 그리고 제형 속에 캡슐이 콕콕 들어있어요.",1
802,여드름 피부인데 계속 이제품만 쓰게되네요 2개세트상품으로 저렴하게 나와 득템했네요 사은품도 좋았구요,0
1020,수부지여서 절대 답답하고 무거운건 못쓰는 스타일입니다. 기름도 금방 생기구요. 화장품도 이것저것 잔뜩쓰는건 안좋아해서 여름엔 아이크림바르고 수분크림이나 세럼만 바른답니다. 가벼우면서 보습이되는 수분크림찾기가 하늘에 별따기였었는데 우연히 모닝클렌저를 사다가 딸려온 이름만 들어보았던 자작나무수분크림이였습니다. 궁금하던차에 저녁에 세수하고 바로 발라보았죠. 바르자마자 촉촉한데 뭔가 겉도는것도없고 시간이 조금만 기름생기고 난리인데 이건 덜생기더라구요 답답한것도 전혀없구요 수부지인 분들한테 완전 강추강추 합니다. 특히 기름많아서 크림 바르기 꺼려하시는분들에게 강추합니다. 인생템 찾았네요. 쟁여놓고 계속쓰려구요,1
1268,수부지 여드름심한 사람입니다ㅜㅜ 좁쌀도 있고 여드름이 빨갛게 익은것도 또 흉도 조금 남아있어요...아비브 팩들을 워낙 잘 써서 구매하게 되었습니다..  -수분감-  아무래도 이 제품이 수분력이 엄청 나다!! 이렇게 말씀드리기는 어려울것같아요.진정에 중점을 둔 제품치고는 수분감이 있는 제품이라고 생각합니다.저는 세안 후 토너팩을 했는데 엄청난 물광이나 수분감은 아니지만 기초 토너로서는 괜찮았습니다.  -진정 효과-  이 제품으로 토너팩을 하고 다른 스킨케어는 평소와 똑같이 했는데 아침에 일어났을떄 여드름이 조금 진정된게 보였습니다.평소에는 노랗게 익어서 올라오던 피지들이나 여드름도 조금 진정된게 보여요! 계속 쓰면 진정효과에 기대가 되는 제품입니다.  총 평  워낙 아비브 제품이 유명해서 구매해보게 되었는데 생각보다 좋았고요.저는 어성초가 맞지 않는 사람인데 조금 화한 느낌이 있었지만 별 트러블 없이 오히려 진정이 되서 좋았습니다.이 기회로 다른 아비브 제품도 구매해보고 싶다는 생각이 들었습니다 ,1
124,지성피부가 여름에 사용하기 좋은 수분크림입니다 알갱이는 느낌이에요,0
377,라운드랩 같은 랑ㄴ 선크림 써보규 좋아서 구매햇어요 ,0
940,피부 타입이 여러 섞여있는 타입인데 슨한 성분 덕분에 잘 쓰고 있습니다!,0
326,"아비브 어성초 약산성 팩, 어성초 에센스를 잘 사용했던 사람이라 어성초 토너도 구입해봤어요. 굉장히 민감한 편이라 멏 년 전에 다른 브랜드 어성초를 사용한 적이 있었는데 다 뒤집어졌었거든요 ㅠㅠ 하지만 아비브 어성초는 한 번도 그런 적 없이 잘 사용하는 중입니다!  제가 사용해본 어성초 3가지 제품을 주관적인 느낌으로 비교해봤어요! ♡ 점도 (왼쪽이 가장 꾸덕함) 어성초 팩 > 어성초 에센스 > 어성초 토너 [하지만 절대 끈적거리지는 않아요!! 상대적인 비교예요] ♡ 쿨링 효과 어성초 토너 >= 어성초 팩 > 어성초 에센스 ♡ 진정 효과 어성초 팩 > 어성초 토너 >= 어성초 에센스  어성초 토너를 추천하는 대상은! 1일 1팩은 부담스럽지만 어성초로 진정을 해주고 싶은 분들! 강추합니다!! 사진처럼 부분적으로 심한 부분에만 스킨팩으로 활용해줄 수도 있어요! 매일 스킨케어 단계에서 토너로 사용해주면 매일 조금씩 진정 케어가 가능해서 좋아요! 물 토너지만 너무 물은 아니라서 닦토, n스킨법도 충분히 가능합니다. 건성이신 분들은 토너 다음에 에센스나 앰플로 유수분을 충전해줄 수도 있지만, 개인적으로는 토너 자체에 쿨링 효과도 있으니 지금 계절보단 여름에 사용하시는 걸 더 추천드려요! ",1
183,끈적임이 없는게 너무 마음에 들었고 촉촉하니 발림성도 좋아요,0
1322,두 통 다 쓰고 원플원 행사하길래 구매했어요! 가끔 터지지 않은 알갱이들이 메이크업할때 나오는것 빼고는 다 좋아요  수부지인데 수분감도 적당하고 마무리감도 끈적이지 않아서 맘에 들어용 ! 기획으로 수분패드 10매 같이 들어있는데 냉장고에 잠깐 넣어뒀다가 얼굴에 올려주니 쿨링감 너무 좋고 메이크업도 잘먹는 느낌이었어요 ㅎㅎ다 쓰면 패드도 같이 구매하려구요 !,0
363,유명하길래 사용해봤는데 잘 사용하고 있습니다 완전 제형은 아니라 자기 바르는 용으로 사용하고 있어요!,0
1308,"여름에 사용할 끈적이지 수분크림을 찾고 있었어요. 요즘 코로나라 여기저기 테스트 해볼곳도 마땅치 않아서 보면서 사게 되었는데 생각보다 더욱 마음에 무향이어서 자극도 덜한것 너무 젤 처럼 떨어지는 제형이나 꾸덕하고 미끈거리는 제형이 아닌 딱 중간 정도의 발라도, 아침에 전에 발라도 무리가 없는 느낌이에요. 쓰던 화장품을 바꾸지 스타일이라 처음 사보는 수분크림에 살짝 호기심반 의심반이었는데 산것 같아서 다행입니다. 토너도 유명하던데 다른 제품들도 시도해볼까 생각중이에요.",0
1023,효진님 유튜브 봤다가 이번에 자작나무 원플러스원 행사 한다고 해서 올리브영 가서 테스트 후 구매했어요! 끈적임 없이 촉촉한 수분감이여서 좋아요~! 후기보면 알갱이? 같은게 있다고 하시던데 저는 못느끼겠더라구요!! 더 써봐야알겠지만 대만족 수분크림입니다 !!!,0
853,촉촉해서 좋고 트러블이 나지 않아서 쓰기 좋아요 복합성이 좋은거,0
195,피부가 민감해서 성분 고르고 선택하는데 지성에 가까운 중복합성피부인데 맞아요 뾰루지도 안나고 촉촉하며 바르고 나서 화장을 밀리지않아요,0
995,기존 수분크림 다써서 새로장만했어용 잘맞았으면 좋겠습니당!! ,0
1287,"순하고 보습에 좋은 제품!! 바르면 알갱이들이 체온에 녹으면서 잘 발리고 윤광 생겨요. 듬뿍 발라도 금새 흡수되서 좋았구요 지금 아주 겨울시즌이라 호호바오일과 섞어서 바르고 있는데 하루종일 건조함은 못느껴요. 화장품 듬뿍듬뿍 쓰는 저에게 딱!!인 제품이에요 보통50ml인데 80ml로 듬뿍듬뿍 쓰면 딱 한달용량 ㅋㅋㅋ 할인까지해서 착한 가격에 잘 있어요 20ml 짜리 미니는 출장,여행용으로,평소 파우치 넣고다니기 좋은 사이즈로 너무 샘플 안쓰는 저는 매번 다른통에 옮겨담고 했었는데 이 사이즈는 사려고 해도",1
980,"순하고 수분뿜뿜한 수분크림이라는 여러 추천글들을 보고 구매하게 되었습니다. 제형은 꾸덕하지 않고 젤크림? 보다는 덜 흐르는 중간쯤의 제형인듯 합니다.ㅎㅎ 향도 튀지않고 무난해서 사용하기 좋습니다. 피부에 닿을 때 차가워서 피부 열감을 내려주는 효과도 있을 것 같아요. 바른 후 끈적이지 않고, 수분이 뿜뿜 충전된? 느낌이 듭니다. 하지만 성분중에 저한테 안맞는 것이 있어서 바른 후 트러블이 올라왔습니다.ㅜㅜ 민감성 피부라서 크림 안에 알갱이를 녹여 바르기 위해 계속 문지르다보니 피부에 자극이 되는 것 같기도 합니다. 대충 바르면 얼굴에 알갱이가 남아서 돌아다녀요;; 트러블 때문에 쓸수없어서 지속적인 효과는 모르겠습니다. ",1
881,한 병 다 사용하고 재구매한 제품입니다! 원래 기초 고를 때 꼼꼼한 편이라서 성분이랑 다보고 순한 제품이라서 구매했어요ㅎㅎ 처음에는 적응기간?이 필요했던건지 듬뿍 바르고 자면 얼굴에 뾰루지 같은 것들이 생겼었어요 그래서 안맞나 싶어서 다른거로 갈아타려고 샀는데 그 제품이랑 이제품이랑 완전 찰떡으로 맞아서 꿀피부 됐습니당..엄청 물광물광 하지는 않지만 적당한 보습과 수분이 함께 되니까 좋더라고요 겨울에도 이 두 제품이 맞으면 계속 계속 사용하려구요!! 스킨은 비플레인 약산성 토너 사용하고 있는데 너무 순하고 생각보다 지성피부랑 맞고 자작나무 수분크림이랑 오전에 발라주고 저녁에는 세단계로 걸쳐서 발라주고 있어요 지성 복합성 이런거에 구애 없이 편하고 순하게 사용할 수 있는거 같구 건성이라면 여기에 뭘 더 추가해서 바르시는걸 추천드려요!!,1
861,수분썬크림 써보고 너무 좋아서 수분크림 구매했는데 역시 만족입니다. 피부가 예민해서 화장품 바뀔때마다 생겼었는데 이 크림은 전혀 그런 부분이 없었고 흡수력이 좋고 끈적이지 않아 아침 출근준비할때 시간도 절약되네요. 촉촉하고 순해서 정말 좋아요,1
200,안녕하세요 저는 라운드랩 제품 토너 로션 수분크림 다 써본 사람입니다 선크림까지도요 물론 저는 개인적으로 여기 독도 토너 로션 아직도 잘 쓰도 잇어요 그냥 정말 순한제품 같더라구요 이제품은 유명하기도 햇지만 여름에 쓰기 특히 좋을거같은 제품이라고 생각해요 그리고 남성뷴들 쓰기 좋으실거같아요 개인적으로 막 꾸덕한 수분크림 제형이라기 보다는 산뜻한 수분크림 제형이랄까요? 그래서 제 개인적인 생각에는 건성들보다는 지성들 그리고 남성뷴들 산뜻하게 바르시기 좋을거같아요 저는 여름에는 화장품을 시원하게 냉장고에 넣어놓고 쓰는겅 굉장히 좋아해요 그런식으로 쓰면 더 시원하고 진정 잘되게 쓸 수 잇을듯 하네용 ㅎㅎ 엄청 순하다고 생각해서 한번씩 사용해보셔도 무난하게 다들 사용하실고같어요 하지만 건성뷴들은 좀 건조하다고 느낄거같아요,1
94,장점 1. 민감 피부 케어(어성초 추출물 77%)!! 어성초에 담긴 쿠에르치트런 성분이 민감해진 진정에 도움을 주어 붉은기 피지량 감소에 도움을 토너이다. 2. 여드름성 토너!! 논 코메도제닉 테스트 완료 여드름성 피부 사용 적합 판정을 받은 제품이다. - 논 코메도제닉 : 모공을 막지 않아 문제성 피부도 안심하고 사용할 수 있는 제품임을 증명하는 임상 테스트 3. 피부 보호 약산성 토너!! pH 5.5 ~ 6.0 사이의 약산성 토너로 pH밸런스를 바로잡아 건강하게 피부 케어를 해준다. 4. 유해성분 없는 안심 11가지의 FOODGRADE를 주원료로 하여 전성분 모두 EWG 등급으로 구성되어 안심하고 사용할 수 있다. 5. 거의 무향에 가까운 토너!! 향이 거의 없어 요즘같이 데오도란트나 향수를 많이 쓰는 계절에 향이 섞일 일이 없어 사용하기가 좋다.,1
770,예민한 피부여서 일반 순한것도 트러블이 일어나는데 이제품은 그런거 1도 없름!!,0
8,행사기간에 구매해서 아주 저렴한 가격으로 본품 두통을 구매 할 수 있었습니다! 제형은 꾸덕하기보단 가벼워서 여름에 가볍게 사용하기 좋을 것 같고 건성분들보단 지성분들에게 사용하기 적합할 것 같습니다! 산뜻하게 가볍게 마무리 되는 느낌이며 크림안에 아주 작은 알갱이가 살짝 있는거 같은데 저는 이 부분이 조금 별로였습니다ㅜㅜ 제품안에 뭐가 있는걸 별로 안좋아해서ㅜ 하지만 이 부분 말고는 여름에 가볍게 사용하기 좋아서 매우 만족스럽고 향도 좋으며 마무리가 무겁지 않아서 좋았습니다! 가볍게 잘 흡수되는 만큼 이후 단계에서 밀림걱정같은건 하지 않으ㅅㅕ도 될 것 같습니다! 이후 다 사용하면 재구매의사도 들 것 같습니다 행사기간에 잘 구매하셔서 저렴하고 가성비 좋게 이용하시면 모두 좋을 것 같다는 생각이 듭니다!!,1
120,전에 어찌어찌하다 자작나무 수분크림 샘플을 받아 잘 쓰고 있는 중에 1+1행사한다니 안 살수가 없더라고요 저는 수부지 타입인데 일반 수분크림들은 가벼워서 좋지만 속땡김이 느껴져서 언제부턴가 아예 안썼어요 스킨토너+에센스+로션 (생략할때도있음) + 크림 으로 기초 마무리 하는데 여름철이라 평소 쓰던 크림이 헤비하게 크림을 생략하고 로션으로 마무리하니 너무 가벼운것 같고 그래서 자작나무 수분크림 샘플로 마무리 해줬는데 딱이네요 자작나무 수분크림은 다른 수분크림과 비교했은때 덜 묽다? 크림느낌이 더 난다 이런 너낌! 이고 화장품 독한 향이 너무 좋아요 또!! 좋으면 뭐해? 기초 후 메이크업을 올렸을때도 하잖아요!! 썬크림 베이스후 팩트던 파데던 잘 올라갑니다. 시간지나고 타 크림 발랐을때보다 유분도 덜 올라오구요. 올 여름 가을은 자작나무 수분크림으로 계속 갈 예정입니다. 근데 왜 다 이렇게 통? 으로 나올까요ㅜㅜ 스파츌러도 주셨지만 매번 닦고 쓰기도 번거롭고 일단 뚜껑을 열면 내용물들이 공기들과 접촉하니깐 더 안좋을것 같은데 샘플형태는 튜브형으로 잘 본품도 튜브형이면 좋겠다는 했어요.,1
274,저는 복합성인데 속당김이 있어요 수분크림은 엄청 순해요 여드름 있는데도 안 따가워요 근데 저한테는 건조해요 속건조까지는 못잡아주는것 같아요ㅠ 제형은 가볍구요 알갱이 신경쓰이는 분이 있다고 후기에서 본거 같은데 전혀 안쓰여요 좀 지나면 흡수는 잘되는 편인데 물?느낌에 가까워요 냄새도 나는 편이고 화장 전에 바르면 좀 뜨는 그런 느낌이 있었어요 제가 딱 그런거일 있어요! 많이 바르면 답답하고 여드름이 더 나는거 같아서 몇년동안 수분크림만 사용하는데 조금 더 촉촉했다면 가격대비 조금 아쉬운 느낌 저한테 건조한 거니까 복합성에 속건조 분이 쓰시기에 좋을거 건조한 느낌이 있다보니까 자기전에 좀 많이 바르는데 금방 쓰는 기분이 들어요 이거 쓰고 에센스 좀 촉촉한거 쓰면 괜찮을 거 같은데 에센스도 정착을 못해서ㅎㅎㅎㅎ 좀 촉촉한거 원하신다 하시면 안드리구 가볍게 사용하고 싶다 추천드려용,1
900,친구가 사용하는 순하고 좋다고 하더라구용ㅎ 사용하는 토너 다 사용하면 구매해보려고 합니당,0
32,아니 택배를 뜯자마자 상자가 열려있고 ㅠㅠㅠ 화장솜이 뜯겨서 왔어요 근데 화장솜을 보니까 뭐가 기어다녀서 봤더니 ㅠㅠㅠㅠ작은 벌레가 기어다녀요 ㅠㅠㅠㅠ 밖에가 아니라 안에서 기어다녀서 쓰지도 못하겠고..ㅠㅠㅠㅠ 벌레..가 활발하게 움직여요..,0
835,학생 자녀들이 잘 바르고 있는 중입니다. 수분 촉촉! 흡수잘됩니다.,0
361,자극없고 촉촉해서 조아용 근데 단점은 가 잘 안녹아서 ㅠㅠ 아침에 화장할때는 안쓰고 밤에 발라요!,0
1005,되게 순하고 좋네요! 민감성 피부라서 걱정했는데 아주아주 순하고 만족합니다!,0
626,수분크림들이 건성용은 유분이 너무 많고 지성은 너무 건조하고 딱 중간을 가진 수분크림 찾기가 쉽지 않았는데 유수분 밸런스가 딱 적당하게 이루어진것 같아서 겉돌지도 않고 피부 진정도 되는것 같고 인생 수분크림 찾은것 같네요! 벌써 두통째 구입했구요 꾸준히 사용 예정입니다~ ,1
737,직원 추천받아 구매함  아직 안 써봄  좋길바래용~~ ,0
623,"디렉터파이 소개로 알게 되어 구매했습니다. 트러블이 잘 나는 수부지인데, 써보니까 제 피부에는 보습이 좀 부족한 거 같다는 느낌이 듭니다 장시간 흐르니까 약간 보습력이 떨어지는 거 같아요 그리고 텍스처에서 느껴지는 미세한 알갱이가 들어있는? 느낌이 들었는데요. 이런 텍스처의 크림은 처음 사용해봐서 새롭더라구요.  펴바르면서 흡수되긴 합니다 대체적으로 순하고 흡수력도 좋고 괜찮은 거 같습니다 ",1
347,"일단 저는 트러블이 있는 지성 피부예요 지성이라고 수분 충전을 게을리하면 오히려 속에서 유분기가 더 올라온다고 해서 기초 제품에 나름 신경쓰는 편이에요  전에 쓰던 크림이 겨울용이라 이제는 너무 무겁게 느껴지고 답답했는데 이 수분크림은 요즘 같은 계절, 그러니까 여름에 딱 어울리는 제품이라고 생각해요  실온에 보관 중인데 바를 때 시원한 느낌이에요 그건 기분 탓일지도 모르지만 확실한 건 가볍고 산뜻해요 흡수 또한 잘 되는 느낌입니다 저는 기초를 바를 때 너무 꾸덕하면 얼굴에 얹을 때 기분이 나빠지는데 얘는 그런 것도 없어요 지금까지 써 본 제품 중 제일 만족합니다 ",1
707,생각보다 좋아요 같이 온 증정도 좋고 화장솜에 묻혀서 바르니 3일차인데도 좋은느낌이 납니다. 향도 강하지 않고 피부 닦고난 후 끈적임없고 좋은거같아요.,0
715,저는 완전한 지성피부이고 여드름은 많이 없는 편이에요. 그런데 가끔씩 나는 화농성여드름이 옥에 티처럼 너무 거슬리더라고요 좀 유수분 밸런스를 맞춰줘야한다고 해서 수분 집중케어를해보자 하고 산 제품이에요. 1위고 지성이건 건성이건 괜찮고 순하다고 해서 샀어요 성분도 좋구요 지금 쓴지 한달정도 됐는데 확실히 피부 줄고 개기름이 확실히 줄어서 좋아요 . 진짜 수분을 잘 채워주니 기름이 줄더라구요 지성이라 많긴하지만 개선되었습니다!! 히알루론산이 잘 맞나봐요 앞으로도 사용하려고 합니다!!!,1
1279,보습력은 무난한데 크림 안에 잘 안 터지는 게 너무 불편해서 재구매는 안 할 것 같아요..,0
538,현재 패드 별로 만족을 못해서 다시 닦토로 돌아가려고 토너제품 찾다가 이 상품평 너무 좋더라구요? 유튜버들도 많이 추천하구.. 그래서 구입했는데 만족합니다. 결을 정리하거나 스킨케어 첫단계로 피부 딱 좋아요. 진정에 좋은 것 여름이라 피부가 자극받을 일이 많은데 이 제품이 역할을 잘 것 같아요. 다만 촉촉한 느낌은 아닌 것 같아요. 촉촉함은 보통?으로 느꼈어요. 제형이 물같은 느낌이라 닦토로 사용하거나 스킨팩으로 등 다양하게 이용할 수 있다는 좋았어요. 그리고 각질정돈도 잘 되는 것 저는 향도 맘에 들었어요. 정리하자면 피부타입은 지성에게 추천하고요. 수분충전보단 피부결정리에 추천합니다. 물론 스킨팩으로 이용하시면 수분충전도 됩니당,1
401,별 생각 없이 샀는데 무난하게 잘 쓰고 있어요~ 아마 재구매 할 각~? ,0
1181,트러블 잘 나는데 안나고 조아용 촉촉하고 시원해요 세일해서 더 조아요,0
885,1.구매동기 *복합성 민감성 모공 넓음 트러블 있음 본품을 받아 사용을 시작했어요. 생각보다 사용감이 너무 가볍지도 무겁지도 않아서 만족스러웠고 되었습니다. 2.구매후기(사용감) 복합성이 사용하기 좋을거 같아요! 너무 가볍지도 않은 제형이 수분과 유분의 균형을 적절하게 유지해주는 것 같거든요. 수분과 유분 균형만 잘 맞춰줘도 트러블이 덜 난다고 하더라구요. 저 또한 그렇게 효과를 봤어요! 여름에는 건성분들도 사용하실 수 있을거 같습니다. 3.아쉬운점 딱히 아쉬운점은 없었어요! 4.재구매 본품 두개가 붙어있는걸로 구매했는데 다 사용하고 다시 재구매할 의향이 있습니다. 특히 가볍게 여름에 겨울에는 앰플과 함께 사용해도 좋을거 같아요.,1
1021,수부지여서 절대 답답하고 못쓰는 스타일입니다. 기름도 금방 생기구요. 화장품도 이것저것 잔뜩쓰는건 안좋아해서 여름엔 아이크림바르고 수분크림이나 세럼만 바른답니다. 가벼우면서 보습이되는 수분크림찾기가 하늘에 우연히 모닝클렌저를 사다가 딸려온 이름만 들어보았던 자작나무수분크림이였습니다. 궁금하던차에 저녁에 바로 바르자마자 촉촉한데 뭔가 겉도는것도없고 맨들맨들해지더라구요. 시간이 조금만 지나도 기름생기고 이건 덜생기더라구요 답답한것도 전혀없구요 분들한테 완전 강추강추 합니다. 특히 기름많아서 크림 바르기 꺼려하시는분들에게 강추합니다. 인생템 찾았네요. 세일할때 쟁여놓고 계속쓰려구요,1
856,벌써 세번에 구매했어요. 가격도 구성도 당연히 피부흡수도 뛰어나구요. 2020년 올리브영 어워드 트렌드 부분 클린 수상에 빛나죠! 올리브영에서 지금 한정 기획세트로 만날 수 있어요. 수분지속력과 함께 진정까지 더한 1등크림이라고 해도 과언이 아니에요. 수부지와 홍조 그리고 트러블이 심한 피부가 사용하기 딱이구요. 끈적이지 않고 바르는 즉시 흡수되는 느낌이 너무 좋아요. 주위에서 피부에 물어봐서 자작나무 수분크림만 바꿔봤다고 세명이나 안비밀! 수부지와 딱인 제품이에요. 특히 자작나무 라인은 순해서 사용하기 거부감 없죠,1
1178,수분크림 갈아타려고 찾아보다가 이 제품이 리뷰가 너무 좋아서 속는 셈 치고 구매해봤어요 속건조가 심한 편인데 속건조도 잡아주고 순해서 좋아요 가격이 다른 수분 크림보다 비싼 편이지만 그래도 다 쓰면 재구매 할 거예요!!! ,0
194,친구한테 선물해줬는데 친구가 엄청 촉촉하다고 그러네용☺️ ,0
516,뭔가 애매하게 좋아요! 아비브 어성초 팩이 유명해서 그거 쓰다가 제 피부에 잘 맞아서 토너도 한번 사봤는데 제 생각에는 팩이 훨씬 좋은것 같긴해요! 그래도 뭔가 피부 붉은기 같은거는 진정이 좀 되는 느낌입니당👍 엄청 촉촉하진 않아서 저같은 건성에는 싶진 않아요ㅠㅠ 제 생각에는 복합성 피부 분이 사용하시면 유수분 밸런스도 좋을것 같아요! 저는 건성에 민감성이라 아무거나 사용하면 피부가 붉어져서 조심해서 써야하는데 역시 어성초라 그런가 피부에 문제는 없었어요! 근데 막 뛰어나게 피부가 좋아진다 이런 그냥 더 나빠지지는 않는다? 요런 느낌입니당 어성초,1
927,"딸아이가 너무 좋아해서 쟁여두고 삽니다. 일단 화해에 보니 알러지, 유해성분이 없어 안심이라 아이들 쓰기에도 안심입니다. 40대 엄마가 쓰기엔 좀 묽다싶은데. 쓰다보니 아침 화장전 파운데이션을 발랐더니 오후에 건조함이 확실히 덜하네요. 미백앰플, 주름개선앰플 쓰기에도 딱입니다. 어떤 기능성 앰플과도 잘어울리니 많이 쓰게되요",0
1072,리뷰가 좋은 제품이라 보습에 너무 좋도 평소에 트러블이 많이 피부라 자극도 없이 너무 순해요~,0
18,클렌저가 좋아서 수분크림~ 바르면 물기가 느껴지지만 개인적으로 좀 가벼워서 저는... 더 더워지면,0
